station_id,date,prcp_lag_1,prcp_roll_7,TMAX,TMIN,extreme_precip_tomorrow
USW00013904,2022-03-03,0.0,0.2571428571428591,25.6,7.8,False
USW00023174,2022-03-04,0.0,0.0,18.3,11.1,False
USW00013904,2022-03-04,0.0,0.2571428571428591,26.1,14.4,False
USW00023293,2022-03-04,0.0,0.1428571428571438,15.0,7.2,False
USW00094728,2022-03-04,0.8,0.1142857142857224,2.8,-6.0,False
USW00012921,2022-03-04,0.0,0.0714285714285734,27.2,16.7,False
USW00013904,2022-03-05,0.0,0.0,27.2,17.8,False
USW00023293,2022-03-05,1.0,0.1428571428571438,14.4,5.6,False
USW00012921,2022-03-05,0.0,0.0,27.2,18.3,False
USW00094728,2022-03-05,0.0,0.1142857142857224,7.8,0.0,False
USW00023174,2022-03-05,0.0,0.0,15.6,10.6,False
USW00023174,2022-03-06,0.0,0.0,16.7,6.7,False
USW00023293,2022-03-06,0.0,0.1428571428571438,17.8,3.3,False
USW00094728,2022-03-06,0.0,0.3285714285714367,20.0,6.1,False
USW00012921,2022-03-06,0.0,0.0,28.3,20.0,False
USW00013904,2022-03-06,0.0,0.0,27.8,18.9,False
USW00094728,2022-03-07,1.5,0.442857142857151,23.3,10.0,False
USW00023174,2022-03-07,0.0,0.0,19.4,7.2,False
USW00013904,2022-03-07,0.0,0.3285714285714305,22.2,6.1,False
USW00023293,2022-03-07,0.0,0.1428571428571438,20.6,3.3,False
USW00012921,2022-03-07,0.0,0.0,21.7,8.3,False
USW00013904,2022-03-08,2.3,0.3714285714285734,12.2,3.9,False
USW00094728,2022-03-08,0.8,0.442857142857151,10.0,3.9,True
USW00023293,2022-03-08,0.0,0.1428571428571438,23.3,4.4,False
USW00023174,2022-03-08,0.0,0.0,21.1,7.8,False
USW00012921,2022-03-08,0.0,0.0,15.6,6.1,False
USW00023174,2022-03-09,0.0,0.0,18.9,8.9,False
USW00023293,2022-03-09,0.0,0.1428571428571438,20.0,5.0,False
USW00012921,2022-03-09,0.0,0.0,17.8,3.9,False
USW00013904,2022-03-09,0.3,0.3714285714285734,16.1,0.6,False
USW00094728,2022-03-09,0.0,2.4714285714285795,5.0,0.6,False
USW00013904,2022-03-10,0.0,0.3714285714285734,22.2,-2.1,False
USW00023174,2022-03-10,0.0,0.0,17.8,11.7,False
USW00023293,2022-03-10,0.0,0.1428571428571438,20.0,6.1,False
USW00094728,2022-03-10,14.2,2.357142857142865,10.6,0.6,False
USW00012921,2022-03-10,0.0,0.0,23.3,2.2,False
USW00094728,2022-03-11,0.0,2.357142857142865,12.8,4.4,True
USW00012921,2022-03-11,0.0,0.0714285714285734,17.2,3.3,False
USW00013904,2022-03-11,0.0,0.3714285714285734,16.7,2.2,False
USW00023174,2022-03-11,0.0,0.0,22.2,9.4,False
USW00023293,2022-03-11,0.0,0.0,23.3,3.9,False
USW00094728,2022-03-12,0.0,4.171428571428579,8.9,-4.3,False
USW00012921,2022-03-12,0.5,0.0714285714285734,13.3,-3.2,False
USW00013904,2022-03-12,0.0,0.3714285714285734,13.3,-5.5,False
USW00023174,2022-03-12,0.0,0.0,23.3,10.0,False
USW00023293,2022-03-12,0.0,0.0,21.1,5.6,False
USW00012921,2022-03-13,0.0,0.0714285714285734,20.0,-2.1,False
USW00023174,2022-03-13,0.0,0.0,19.4,10.0,False
USW00013904,2022-03-13,0.0,0.3714285714285734,19.4,-7.1,False
USW00094728,2022-03-13,12.7,3.957142857142865,1.7,-5.5,False
USW00023293,2022-03-13,0.0,0.0,19.4,9.4,False
USW00023293,2022-03-14,0.0,0.0,23.9,5.0,False
USW00013904,2022-03-14,0.0,0.0428571428571448,27.8,4.4,False
USW00023174,2022-03-14,0.0,0.0,20.6,12.2,False
USW00012921,2022-03-14,0.0,0.0714285714285734,27.8,7.8,False
USW00094728,2022-03-14,0.0,3.842857142857151,13.3,0.6,False
USW00094728,2022-03-15,0.0,3.842857142857151,20.0,7.8,False
USW00012921,2022-03-15,0.0,0.0714285714285734,26.7,8.9,False
USW00013904,2022-03-15,0.0,0.0,25.0,5.0,False
USW00023293,2022-03-15,0.0,0.0,21.1,10.6,False
USW00023174,2022-03-15,0.0,0.0,20.0,11.7,False
USW00012921,2022-03-16,0.0,0.0714285714285734,28.3,6.7,False
USW00094728,2022-03-16,0.0,1.8142857142857225,19.4,8.9,False
USW00013904,2022-03-16,0.0,0.0,27.2,3.9,False
USW00023293,2022-03-16,0.0,0.0,21.1,8.3,False
USW00023174,2022-03-16,0.0,0.0,22.2,11.7,False
USW00023174,2022-03-17,0.0,0.0,25.6,12.8,False
USW00023293,2022-03-17,0.0,0.0,19.4,8.9,False
USW00012921,2022-03-17,0.0,0.0714285714285734,26.1,11.7,False
USW00094728,2022-03-17,0.0,2.100000000000008,11.7,7.2,False
USW00013904,2022-03-17,0.0,0.0,21.7,3.9,False
USW00012921,2022-03-18,0.0,0.0,23.9,10.0,False
USW00094728,2022-03-18,2.0,2.100000000000008,23.3,10.0,False
USW00023293,2022-03-18,0.0,0.0,22.2,6.1,False
USW00013904,2022-03-18,0.0,0.0,22.8,5.6,False
USW00023174,2022-03-18,0.0,0.0,22.2,11.7,False
USW00023293,2022-03-19,0.0,0.2142857142857153,14.4,10.0,False
USW00013904,2022-03-19,0.0,0.0,25.6,1.7,False
USW00023174,2022-03-19,0.0,0.0428571428571388,18.9,13.3,False
USW00094728,2022-03-19,0.0,0.4714285714285795,21.1,9.4,False
USW00012921,2022-03-19,0.0,0.0,26.1,5.6,False
USW00023174,2022-03-20,0.3,0.0428571428571388,22.2,12.8,False
USW00013904,2022-03-20,0.0,0.0,25.6,0.6,True
USW00023293,2022-03-20,1.5,0.2142857142857153,20.0,6.7,False
USW00094728,2022-03-20,1.3,0.4714285714285795,16.1,7.8,False
USW00012921,2022-03-20,0.0,0.0,26.1,6.1,False
USW00023293,2022-03-21,0.0,0.2142857142857153,22.8,7.2,False
USW00012921,2022-03-21,0.0,0.8285714285714306,31.7,15.6,False
USW00013904,2022-03-21,0.0,5.0428571428571445,26.7,14.4,True
USW00023174,2022-03-21,0.0,0.0428571428571388,21.7,11.7,False
USW00094728,2022-03-21,0.0,0.4714285714285795,16.7,6.7,False
USW00023174,2022-03-22,0.0,0.0428571428571388,25.6,12.8,False
USW00013904,2022-03-22,35.3,6.928571428571431,17.8,7.8,False
USW00094728,2022-03-22,0.0,0.4714285714285795,14.4,6.1,False
USW00023293,2022-03-22,0.0,0.2142857142857153,28.9,9.4,False
USW00012921,2022-03-22,5.8,0.8285714285714306,20.6,8.3,False
USW00023293,2022-03-23,0.0,0.2142857142857153,21.7,10.6,False
USW00023174,2022-03-23,0.0,0.0428571428571388,28.9,15.0,False
USW00094728,2022-03-23,0.0,0.6857142857142938,9.4,3.3,True
USW00012921,2022-03-23,0.0,0.8285714285714306,22.2,5.0,False
USW00013904,2022-03-23,13.2,6.928571428571431,20.6,3.9,False
USW00012921,2022-03-24,0.0,0.8285714285714306,26.7,5.6,False
USW00094728,2022-03-24,1.5,3.77142857142858,8.3,3.3,False
USW00023174,2022-03-24,0.0,0.0428571428571388,21.1,13.3,False
USW00013904,2022-03-24,0.0,6.928571428571431,23.9,2.8,False
USW00023293,2022-03-24,0.0,0.2142857142857153,21.7,8.3,False
USW00012921,2022-03-25,0.0,0.8285714285714306,30.6,5.0,False
USW00094728,2022-03-25,23.6,3.842857142857152,15.6,6.7,False
USW00023174,2022-03-25,0.0,0.0428571428571388,20.6,12.2,False
USW00023293,2022-03-25,0.0,0.2142857142857153,21.7,10.0,False
USW00013904,2022-03-25,0.0,6.928571428571431,28.9,1.7,False
USW00013904,2022-03-26,0.0,6.928571428571431,31.1,3.9,False
USW00023293,2022-03-26,0.0,0.0,22.2,7.8,False
USW00023174,2022-03-26,0.0,0.0,17.8,12.8,False
USW00094728,2022-03-26,0.5,3.6571428571428655,11.7,5.6,False
USW00012921,2022-03-26,0.0,0.8285714285714306,32.8,7.8,False
USW00012921,2022-03-27,0.0,0.8285714285714306,30.6,9.4,False
USW00023174,2022-03-27,0.0,0.0,20.0,13.9,True
USW00023293,2022-03-27,0.0,0.2571428571428581,18.9,10.0,False
USW00094728,2022-03-27,0.0,3.6571428571428655,7.8,-2.1,False
USW00013904,2022-03-27,0.0,6.928571428571431,29.4,8.3,False
USW00023293,2022-03-28,1.8,0.9142857142857151,17.8,10.0,False
USW00013904,2022-03-28,0.0,1.885714285714288,29.4,12.2,False
USW00023174,2022-03-28,0.0,3.699999999999996,16.7,12.8,False
USW00012921,2022-03-28,0.0,0.0,30.6,7.2,False
USW00094728,2022-03-28,0.0,3.6571428571428655,0.6,-4.9,False
USW00013904,2022-03-29,0.0,0.0,26.1,19.4,False
USW00023174,2022-03-29,25.9,3.957142857142853,17.2,11.1,False
USW00023293,2022-03-29,4.6,0.9142857142857151,18.3,10.0,False
USW00094728,2022-03-29,0.0,3.6571428571428655,3.3,-4.3,False
USW00012921,2022-03-29,0.0,0.0,28.9,18.9,False
USW00094728,2022-03-30,0.0,3.442857142857151,8.3,-1.6,False
USW00023174,2022-03-30,1.8,3.957142857142853,18.3,12.2,False
USW00013904,2022-03-30,0.0,0.7285714285714305,26.7,12.8,False
USW00012921,2022-03-30,0.0,0.2571428571428591,29.4,15.0,False
USW00023293,2022-03-30,0.0,0.9142857142857151,17.8,10.0,False
USW00023174,2022-03-31,0.0,3.957142857142853,17.2,13.9,False
USW00013904,2022-03-31,5.1,0.7285714285714305,23.3,5.0,False
USW00012921,2022-03-31,1.8,0.2571428571428591,26.7,8.3,False
USW00094728,2022-03-31,0.0,0.3285714285714367,18.9,7.2,False
USW00023293,2022-03-31,0.0,0.9142857142857151,21.1,7.2,False
USW00013904,2022-04-01,0.0,0.7285714285714305,27.2,5.6,False
USW00023174,2022-04-01,0.0,3.957142857142853,18.3,12.2,False
USW00012921,2022-04-01,0.0,0.2571428571428591,28.9,10.6,False
USW00023293,2022-04-01,0.0,0.9142857142857151,24.4,7.8,False
USW00094728,2022-04-01,1.8,1.2714285714285791,16.1,6.1,False
USW00013904,2022-04-02,0.0,0.7285714285714305,29.4,10.6,False
USW00012921,2022-04-02,0.0,0.2571428571428591,33.3,17.2,False
USW00023174,2022-04-02,0.0,3.957142857142853,17.8,13.3,False
